numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus,Cluster,Distance_From_Center,KMeans_Outlier
0.8383,0.755,0.8317,0.9183,0.8233,0.81,0.8317,0.7933,0.8233,0.74,0.6667,0.8,1.0,0.4,1.0,0.7118,1.0,0.8753,0.6538,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.014366172714934266,0
0.98,0.9883,0.9517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.6,1.0,0.8,0.5,0.7941,0.8,0.3857,0.631,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.18417409864867698,0
0.6267,0.7283,0.73,0.7067,0.5,0.675,0.75,0.7017,0.7117,0.788,0.6667,0.4,1.0,0.6,1.0,0.6,0.925,0.8476,0.6983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.16557675402031644,0
0.135,0.1433,0.145,0.1167,0.055,0.0717,0.0733,0.0933,0.1083,0.132,0.0,0.2,0.0,0.0,0.0,0.5574,0.275,0.224,0.262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.2934553498284461,0
0.405,0.4183,0.46,0.4633,0.425,0.5167,0.455,0.4583,0.4717,0.728,0.3333,0.4,0.6667,0.4,0.0,0.6044,0.55,0.6859,0.3233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.04698685849390286,0
0.655,0.6867,0.605,0.6183,0.64,0.6567,0.6133,0.695,0.6367,0.566,0.3333,0.4,0.6667,0.6,0.5,0.7735,1.0,0.5242,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0.21088213364551234,0
0.6533,0.4617,0.5917,0.555,0.6183,0.535,0.5917,0.575,0.575,0.416,0.0,0.4,0.3333,0.2,0.0,0.7309,0.45,0.5404,0.4435,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.18736756883919106,0
0.5633,0.6467,0.6217,0.55,0.68,0.57,0.7017,0.7,0.62,0.646,0.3333,0.4,0.6667,0.4,0.5,0.7706,0.45,0.3949,0.4916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0.22599674029379194,0
0.985,0.9833,1.0,1.0,1.0,1.0,0.9417,1.0,0.9833,0.97,0.6667,0.6,0.6667,0.4,0.5,0.8618,0.75,0.746,0.7368,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.212121381804463,0
0.4133,0.3933,0.39,0.4267,0.3567,0.355,0.41,0.41,0.4133,0.298,0.3333,0.2,0.3333,0.2,0.0,0.2574,0.125,0.1871,0.2091,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.18688215502222633,0
0.585,0.6133,0.66,0.6367,0.59,0.5617,0.66,0.5467,0.58,0.208,0.6667,0.2,0.6667,0.4,0.0,0.7706,0.55,0.3811,0.3762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.22561413211527254,0
0.3617,0.315,0.2317,0.365,0.275,0.3817,0.3267,0.3283,0.315,0.444,0.6667,0.2,0.3333,0.4,0.0,0.4279,0.55,0.5843,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,1,0.16232392109035024,0
0.6733,0.8283,0.7717,0.6883,0.7017,0.6967,0.6667,0.7183,0.715,0.34,0.0,0.2,0.0,0.0,0.0,0.0618,0.15,0.179,0.101,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,1,0.5366653623959792,1
0.7433,0.65,0.75,0.7183,0.725,0.7667,0.7017,0.7717,0.725,0.38,0.3333,0.6,0.6667,0.6,1.0,0.8074,0.525,0.6443,0.4904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.14984252064562834,0
0.8317,0.7933,0.85,0.7983,0.8883,0.855,0.8533,0.8567,0.83,0.546,0.6667,0.6,1.0,0.4,0.0,0.5412,0.925,0.6801,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.16699896836574069,0
0.51,0.6367,0.555,0.5617,0.5017,0.3917,0.515,0.59,0.55,0.534,0.3333,0.4,0.3333,0.4,0.5,0.3824,0.25,0.5589,0.3522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.18890585139821855,0
0.7267,0.765,0.7633,0.805,0.755,0.8,0.8633,0.8333,0.785,0.6,0.3333,0.4,0.6667,0.4,0.5,0.5706,0.55,0.4988,0.4411,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.14701201788197069,0
0.5383,0.5717,0.6417,0.6483,0.6967,0.6133,0.5933,0.5883,0.5983,0.444,0.3333,0.4,0.6667,0.4,0.5,0.65,0.2,0.3661,0.4111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.13699689993485267,0
0.7667,0.7167,0.7733,0.8167,0.7317,0.6817,0.73,0.74,0.7567,0.936,0.3333,0.4,1.0,0.4,1.0,0.6235,0.725,0.836,0.5168,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.11671666664082234,0
0.4433,0.47,0.355,0.3467,0.385,0.3633,0.3833,0.28,0.3967,0.52,0.3333,0.4,0.6667,0.4,0.0,0.5956,0.425,0.5115,0.3666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.10175337416493052,0
0.4517,0.3367,0.4,0.3733,0.4667,0.4433,0.41,0.4333,0.425,0.81,0.0,0.4,0.3333,0.4,1.0,0.6,0.45,0.4746,0.3822,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.07758896176550824,0
0.2433,0.2183,0.2683,0.2283,0.315,0.3183,0.2533,0.2117,0.26,0.54,0.0,0.2,0.3333,0.4,0.5,0.5691,0.4,0.4931,0.4002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.23300405391985302,0
0.0233,0.0883,0.05,0.0833,0.1217,0.0767,0.05,0.0,0.0617,0.0,0.0,0.2,0.0,0.0,0.5,0.3647,0.0,0.0704,0.1154,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.18346633659283784,0
0.6467,0.6133,0.7667,0.7667,0.7133,0.7933,0.6567,0.7767,0.7183,0.608,0.3333,0.6,0.6667,0.4,0.5,0.8809,0.825,0.6928,0.6695,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.20978113340344043,0
0.7067,0.8783,0.8233,0.7633,0.7483,0.8617,0.7533,0.835,0.7817,0.414,0.3333,0.2,0.3333,0.6,0.0,0.55,0.5,0.4469,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1,2,0.1674957401104813,0
0.575,0.59,0.615,0.6467,0.565,0.69,0.6383,0.6717,0.6083,0.622,0.6667,0.4,0.6667,0.8,0.5,0.8162,0.55,0.7737,0.7031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,2,0.25313530942365237,0
0.3083,0.315,0.315,0.3017,0.2533,0.3317,0.24,0.3767,0.3067,0.278,0.6667,0.4,0.3333,0.4,0.0,0.7176,0.375,0.4353,0.4111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.24236048488181636,0
0.14,0.1083,0.17,0.165,0.0333,0.1517,0.0,0.0783,0.115,0.106,0.0,0.2,0.0,0.0,0.0,0.5574,0.55,0.1524,0.1995,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.290757017296146,0
0.2017,0.2017,0.235,0.2167,0.2617,0.1883,0.2467,0.2533,0.2417,0.148,0.3333,0.0,0.3333,0.2,0.0,0.1971,0.425,0.1374,0.1538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.09377266603727555,0
0.0717,0.0617,0.0367,0.0267,0.015,0.0,0.0433,0.0617,0.0333,0.576,0.3333,0.2,0.0,0.4,0.5,0.6691,0.5,0.6189,0.4387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.4267236912388802,1
0.6583,0.7733,0.765,0.6833,0.79,0.7733,0.78,0.7267,0.745,0.858,0.6667,0.8,0.6667,0.6,0.5,0.8779,0.85,0.7206,0.7861,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.19324957500147874,0
0.0617,0.1583,0.0833,0.0417,0.0417,0.0333,0.0,0.0517,0.0417,0.322,0.0,0.2,0.3333,0.2,0.0,0.275,0.1,0.1859,0.1827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.18819432444353168,0
0.045,0.2417,0.2167,0.1667,0.2883,0.225,0.2733,0.225,0.1983,0.438,0.3333,0.4,0.6667,0.4,0.0,0.4471,0.6,0.5023,0.4002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.16008057140859086,0
0.5733,0.4967,0.4983,0.6417,0.52,0.4983,0.475,0.485,0.5033,0.488,0.3333,0.4,0.3333,0.2,0.5,0.4544,0.675,0.6282,0.4315,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.10857087695106571,0
0.355,0.2667,0.2817,0.355,0.3,0.3017,0.2667,0.3317,0.3317,0.294,0.3333,0.2,0.0,0.0,0.0,0.2824,0.15,0.1686,0.2308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.1026934576910323,0
0.34,0.2783,0.3933,0.3317,0.3417,0.305,0.3683,0.37,0.37,0.344,0.3333,0.2,0.3333,0.2,0.5,0.6029,0.45,0.5277,0.482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.12938775856740475,0
0.6817,0.6783,0.8183,0.7633,0.7833,0.82,0.6383,0.7183,0.7267,0.742,0.6667,0.8,1.0,0.6,1.0,0.5838,0.7,0.7263,0.875,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,2,0.16625209661775425,0
0.5533,0.53,0.52,0.4717,0.4817,0.5317,0.5733,0.5967,0.5383,0.338,0.0,0.2,0.6667,0.2,0.5,0.6809,0.6,0.3707,0.4543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.1268279543581048,0
0.785,0.8117,0.805,0.81,0.81,0.8483,0.92,0.92,0.8433,0.598,0.3333,0.6,1.0,0.6,1.0,0.7882,0.725,0.9827,0.7596,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.08038918956463063,0
0.59,0.5767,0.5917,0.4883,0.5867,0.5167,0.56,0.4983,0.5283,0.522,0.3333,0.4,0.3333,0.4,0.5,0.4794,0.5,0.5023,0.4195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.09029683357735457,0
0.0,0.1467,0.0217,0.03,0.0333,0.0,0.0,0.0,0.025,0.006,0.3333,0.2,0.3333,0.0,0.0,0.2206,0.225,0.1732,0.1767,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.2157733767022212,0
0.395,0.3533,0.3267,0.3817,0.4533,0.295,0.355,0.39,0.3967,0.182,0.0,0.0,0.3333,0.0,0.5,0.125,0.3,0.1605,0.119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.23508806909868554,0
0.34,0.4267,0.4317,0.3433,0.3933,0.3883,0.335,0.4967,0.3767,0.314,0.0,0.4,0.6667,0.4,0.0,0.425,0.725,0.5624,0.3546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.18000949583171305,0
0.3033,0.2783,0.2917,0.2467,0.2033,0.2267,0.3117,0.215,0.32,0.302,0.0,0.0,0.6667,0.0,0.0,0.1294,0.125,0.1686,0.119,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.1844879373340449,0
0.3517,0.2967,0.28,0.4633,0.3917,0.4033,0.2867,0.365,0.305,0.134,0.0,0.2,0.6667,0.2,0.5,0.5618,0.475,0.433,0.4123,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.18791098487200236,0
1.0,0.9883,0.9617,1.0,1.0,1.0,1.0,1.0,0.97,0.742,0.6667,0.8,1.0,0.8,1.0,0.7162,0.875,0.6062,0.8101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.1330833002492709,0
0.4267,0.355,0.295,0.3617,0.3883,0.2983,0.3917,0.2967,0.345,0.118,0.6667,0.2,0.3333,0.0,0.0,0.2279,0.375,0.5115,0.1815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.13134225584314815,0
0.765,0.8133,0.7183,0.6567,0.7067,0.735,0.6717,0.795,0.7483,0.518,0.3333,0.6,0.6667,0.4,0.5,0.8338,1.0,0.9446,0.7332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.15398570273678996,0
0.5667,0.5483,0.6017,0.6433,0.6617,0.5383,0.5667,0.55,0.5767,0.96,0.6667,1.0,1.0,0.4,1.0,0.6647,0.75,0.5658,0.851,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.13217885540834423,0
0.2667,0.33,0.155,0.3233,0.2283,0.175,0.235,0.2533,0.23,0.364,0.0,0.0,0.3333,0.2,0.0,0.1868,0.0,0.1316,0.1334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.10325052140288205,0
0.9133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.62,0.6667,0.6,1.0,0.6,1.0,0.6441,0.75,0.888,0.8365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.174938941639784,0
0.4767,0.36,0.3667,0.2917,0.3167,0.2417,0.3567,0.4533,0.3717,0.36,0.0,0.0,0.3333,0.0,0.0,0.1529,0.225,0.1397,0.4663,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.19771118681782637,0
0.5583,0.545,0.5667,0.625,0.4933,0.5683,0.545,0.595,0.5517,0.536,0.3333,0.2,0.3333,0.4,0.5,0.3926,0.55,0.4527,0.369,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.17975810738197864,0
0.7367,0.7733,0.7667,0.865,0.7767,0.8033,0.75,0.7933,0.7983,0.862,0.6667,0.6,1.0,0.6,0.5,0.8662,0.95,0.7679,0.6635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1,2,0.16286065984801515,0
0.0,0.0,0.0383,0.0,0.0317,0.0367,0.0,0.0183,0.0,0.358,0.3333,0.2,0.3333,0.4,0.0,0.7662,0.725,0.4815,0.4447,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0.5284840003807598,1
