numerical__SGPA_Sem1,numerical__SGPA_Sem2,numerical__SGPA_Sem3,numerical__SGPA_Sem4,numerical__SGPA_Sem5,numerical__SGPA_Sem6,numerical__SGPA_Sem7,numerical__SGPA_Sem8,numerical__CGPA,numerical__AttendancePercent,numerical__Internships,numerical__Projects,numerical__Workshops,numerical__Certifications,numerical__Publications,numerical__AptitudeTestScore,numerical__SoftSkillsRating,numerical__CodingTestScore,numerical__MockInterviewScore,numerical__ExtraCurricular,numerical__IsAnomaly,categorical__Gender_Female,categorical__Gender_Male,categorical__City_Ahmedabad,categorical__City_Bangalore,categorical__City_Chennai,categorical__City_Delhi,categorical__City_Hyderabad,categorical__City_Jaipur,categorical__City_Kochi,categorical__City_Kolkata,categorical__City_Mumbai,categorical__City_Pune,categorical__CollegeTier_Tier1,categorical__CollegeTier_Tier2,categorical__CollegeTier_Tier3,categorical__Stream_CS,categorical__Stream_Civil,categorical__Stream_ECE,categorical__Stream_EE,categorical__Stream_IT,categorical__Stream_Mechanical,categorical__Specialisation_AI,categorical__Specialisation_DataScience,categorical__Specialisation_Embedded,categorical__Specialisation_Networking,categorical__Hostel_No,categorical__Hostel_Yes,categorical__HistoryOfBacklogs_No,categorical__HistoryOfBacklogs_Yes,categorical__CGPA_Tier_High,categorical__CGPA_Tier_Low,categorical__CGPA_Tier_Mid,IsAnomaly,PlacementStatus
0.7233,0.7767,0.6667,0.7383,0.7233,0.755,0.7683,0.775,0.72,0.974,0.6667,0.4,1.0,0.6,1.0,0.7397,0.95,0.7794,0.8185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.215,0.2717,0.1683,0.2683,0.275,0.15,0.2183,0.3067,0.2267,0.618,0.0,0.0,0.0,0.0,0.0,0.5574,0.15,0.1894,0.4663,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.46,0.3517,0.3117,0.475,0.3917,0.4283,0.5517,0.4533,0.4333,0.506,0.3333,0.4,0.3333,0.2,0.0,0.6809,0.175,0.4734,0.5204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.7217,0.81,0.8217,0.86,0.8783,0.8283,0.835,0.915,0.8433,0.604,0.6667,0.4,1.0,0.6,0.5,0.7015,0.55,0.7506,0.732,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,1
0.3717,0.4067,0.51,0.4567,0.3667,0.3733,0.51,0.4483,0.435,0.814,0.3333,0.2,0.3333,0.2,0.0,0.6162,0.25,0.6201,0.4543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
0.6733,0.7433,0.76,0.785,0.765,0.7983,0.8067,0.7567,0.7567,0.648,0.0,0.4,0.3333,0.2,0.0,0.5294,0.675,0.5716,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3583,0.2533,0.3183,0.27,0.37,0.2817,0.2,0.3133,0.3067,0.188,0.0,0.0,0.3333,0.0,0.5,0.2279,0.55,0.097,0.1647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.6517,0.605,0.6417,0.6083,0.6583,0.6583,0.6717,0.735,0.6617,0.536,0.3333,0.6,0.6667,0.6,1.0,0.8779,0.425,0.6074,0.8149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.9483,1.0,1.0,0.9333,1.0,1.0,0.985,0.9867,0.9733,0.69,0.6667,0.6,1.0,0.6,0.5,0.4441,0.625,0.7921,0.8954,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
1.0,0.965,0.9567,0.9917,1.0,1.0,0.995,1.0,0.965,0.838,0.6667,1.0,0.6667,0.6,1.0,0.7941,0.55,0.8868,0.7392,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.5567,0.6883,0.68,0.775,0.705,0.72,0.7333,0.6783,0.6783,0.852,0.6667,0.8,1.0,0.6,0.0,0.8029,0.7,0.7136,0.6599,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.495,0.5083,0.4567,0.3833,0.4983,0.4483,0.535,0.4717,0.4717,0.614,0.3333,0.4,0.6667,0.4,0.0,0.3294,0.325,0.5139,0.3546,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.6883,0.6833,0.7833,0.7017,0.69,0.845,0.7733,0.8183,0.7567,0.776,0.6667,0.4,1.0,0.4,0.5,0.6794,0.625,0.515,0.6791,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3533,0.2967,0.4183,0.2933,0.465,0.3983,0.37,0.4783,0.395,0.802,0.3333,0.6,0.6667,0.6,1.0,0.9882,0.75,0.709,0.6046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.2317,0.265,0.2983,0.3167,0.205,0.2333,0.2217,0.215,0.2483,0.286,0.0,0.2,0.0,0.0,0.0,0.3588,0.55,0.0878,0.1911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.665,0.7683,0.8333,0.8117,0.8217,0.735,0.7333,0.7917,0.77,0.67,0.3333,0.8,1.0,0.6,1.0,0.8147,0.65,0.7887,0.726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4867,0.45,0.5333,0.5167,0.5417,0.5817,0.4417,0.4233,0.4967,0.456,0.0,0.4,0.6667,0.4,0.0,0.6074,0.55,0.6155,0.4327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1
0.4733,0.3833,0.475,0.4217,0.4433,0.495,0.32,0.44,0.4133,0.51,0.0,0.2,0.6667,0.2,0.0,0.6794,0.325,0.4122,0.4543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.7067,0.6733,0.64,0.5967,0.6267,0.6417,0.6167,0.695,0.6917,0.55,0.6667,0.2,0.6667,0.4,0.5,0.775,0.65,0.53,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.3833,0.425,0.3767,0.32,0.3,0.3817,0.3783,0.2883,0.3367,0.14,0.0,0.2,0.3333,0.0,0.5,0.1941,0.15,0.5115,0.1623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.59,0.575,0.6617,0.605,0.6283,0.545,0.545,0.565,0.6017,0.148,0.0,0.0,0.0,0.0,0.0,0.2838,0.4,0.2055,0.1887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.0,0.0683,0.0617,0.0,0.03,0.055,0.0,0.0,0.035,0.456,0.3333,0.4,0.3333,0.4,0.0,0.5147,0.475,0.5277,0.4171,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.4067,0.3683,0.3783,0.3967,0.385,0.25,0.3883,0.3983,0.3783,0.74,0.3333,0.2,0.6667,0.4,0.0,0.5574,0.325,0.4688,0.5421,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.8817,0.9067,0.975,1.0,1.0,1.0,1.0,1.0,0.9767,0.8,0.3333,0.8,0.6667,0.8,1.0,0.5588,0.75,0.6697,0.7079,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.25,0.3317,0.3183,0.265,0.375,0.3567,0.2783,0.3217,0.3067,0.324,0.3333,0.4,0.6667,0.4,0.0,0.325,0.475,0.5173,0.4147,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.0633,0.0117,0.0917,0.1267,0.0417,0.0517,0.1833,0.0617,0.0683,0.3,0.3333,0.0,0.3333,0.0,0.0,0.2,0.075,0.1305,0.1695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
0.655,0.8667,0.7767,0.9067,0.835,0.82,0.8367,0.735,0.8167,0.602,0.3333,0.4,0.6667,0.6,0.5,0.5574,0.5,0.4122,0.2825,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1
0.3767,0.4333,0.455,0.4167,0.4217,0.395,0.3867,0.4433,0.4133,0.706,1.0,0.8,1.0,0.8,0.5,0.6721,1.0,0.9238,0.6875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,1
0.4317,0.5533,0.5967,0.6117,0.48,0.6017,0.6583,0.5567,0.56,0.708,1.0,0.2,1.0,0.6,1.0,0.5676,0.65,0.9111,0.6803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1
0.5583,0.5333,0.605,0.625,0.5283,0.5467,0.525,0.4817,0.545,0.636,0.3333,0.4,0.3333,0.4,0.0,0.6044,0.6,0.4965,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4633,0.5383,0.3533,0.5283,0.4267,0.5117,0.4933,0.4917,0.4883,0.708,0.3333,0.4,0.6667,0.4,0.5,0.7221,0.35,0.5035,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.595,0.49,0.575,0.5433,0.5883,0.68,0.5933,0.6417,0.5933,0.744,0.6667,1.0,0.6667,0.4,0.5,0.6985,0.725,0.5115,0.6563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3967,0.3867,0.4417,0.29,0.45,0.36,0.445,0.405,0.3717,0.646,0.6667,0.8,1.0,0.4,0.5,0.6132,0.95,0.6732,0.75,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1
0.5933,0.5367,0.4767,0.4367,0.405,0.5417,0.5833,0.5417,0.5183,0.526,0.3333,0.4,0.6667,0.4,0.5,0.5574,0.55,0.5289,0.4171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.2217,0.225,0.2767,0.2417,0.225,0.28,0.19,0.26,0.25,0.522,0.3333,0.4,0.3333,0.4,0.5,0.425,0.425,0.5797,0.3317,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.73,0.865,0.76,0.7033,0.72,0.755,0.7417,0.83,0.7617,0.31,0.3333,0.4,0.6667,0.4,0.0,0.4632,0.425,0.4018,0.4411,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.1117,0.1283,0.0833,0.0,0.045,0.0267,0.0,0.0,0.0783,0.158,0.0,0.2,0.3333,0.0,0.0,0.5574,0.15,0.2471,0.4663,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
0.4483,0.4933,0.355,0.4783,0.4533,0.3783,0.45,0.5267,0.46,0.538,0.3333,0.4,0.6667,0.2,0.0,0.5574,0.375,0.4769,0.4663,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
0.9317,0.9417,0.935,0.9583,0.9583,1.0,0.9583,0.9733,0.9583,0.58,0.3333,0.6,0.6667,0.4,1.0,0.6926,0.625,0.8441,0.649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1
0.665,0.7067,0.6217,0.595,0.6633,0.5867,0.6567,0.6267,0.64,0.668,0.3333,0.6,0.3333,0.4,0.5,0.5574,0.5,0.5196,0.3906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.4167,0.4467,0.3717,0.4233,0.3433,0.3433,0.325,0.3017,0.3683,0.028,0.0,0.2,0.0,0.2,0.0,0.1294,0.275,0.127,0.2019,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.0933,0.13,0.1983,0.11,0.2083,0.1767,0.16,0.1467,0.135,0.156,0.0,0.2,0.6667,0.2,0.0,0.4235,0.225,0.1674,0.1623,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.3617,0.4083,0.4067,0.3583,0.4217,0.3417,0.2867,0.3983,0.38,0.36,0.3333,0.2,0.3333,0.2,0.0,0.2809,0.175,0.1801,0.2236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.825,0.8117,0.9033,0.7933,0.8733,0.82,0.8533,0.885,0.8333,0.542,0.6667,0.8,0.6667,0.8,0.5,0.6118,0.7,0.776,0.7728,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2467,0.3933,0.4167,0.4167,0.42,0.3333,0.36,0.4417,0.38,0.49,0.3333,0.4,0.6667,0.2,0.5,0.425,0.45,0.4792,0.4123,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
0.2517,0.2567,0.215,0.3883,0.265,0.2417,0.2767,0.2517,0.2767,0.362,0.0,0.2,0.3333,0.2,0.0,0.2162,0.175,0.1651,0.1791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.515,0.5517,0.4983,0.4767,0.4067,0.5267,0.5117,0.4433,0.4983,0.526,0.3333,0.2,0.6667,0.4,0.0,0.3,0.35,0.4758,0.4207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0
1.0,1.0,0.985,1.0,1.0,1.0,0.9833,1.0,0.9983,0.918,0.3333,0.8,0.6667,0.8,0.5,0.6838,0.9,0.7252,0.7308,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.2117,0.1983,0.2117,0.1533,0.26,0.1717,0.1083,0.21,0.2217,0.096,0.0,0.2,0.0,0.0,0.0,0.3912,0.25,0.1409,0.0481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0
0.2717,0.295,0.3217,0.355,0.3133,0.3483,0.3083,0.28,0.3167,0.448,0.0,0.2,1.0,0.4,0.5,0.5574,0.55,0.4515,0.4663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0
0.53,0.5533,0.495,0.69,0.585,0.61,0.6183,0.6067,0.5733,1.0,0.6667,0.4,1.0,0.4,0.0,0.9,0.775,0.5889,0.524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.3483,0.3817,0.3767,0.4517,0.41,0.33,0.3633,0.3717,0.4033,0.584,0.6667,0.4,1.0,0.6,1.0,0.8426,0.625,0.8176,0.5889,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1
0.4233,0.4233,0.47,0.5483,0.485,0.4167,0.4033,0.4833,0.4417,0.602,0.3333,0.2,0.6667,0.2,0.0,0.5574,0.625,0.4688,0.4038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1
0.6267,0.7433,0.6633,0.7367,0.7317,0.6867,0.8267,0.6817,0.98,0.484,1.0,1.0,0.3333,0.4,0.0,0.9485,0.425,0.9965,0.5192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1
0.9233,0.9867,1.0,1.0,1.0,0.965,1.0,0.9533,0.9767,0.634,0.3333,0.6,0.6667,0.8,1.0,0.6838,0.6,1.0,0.4663,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1
0.4433,0.5533,0.545,0.555,0.4983,0.4983,0.5317,0.59,0.5317,0.572,0.3333,0.2,0.6667,0.4,0.0,0.6176,0.525,0.448,0.4183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.535,0.6517,0.585,0.5617,0.6483,0.4967,0.605,0.5617,0.5717,0.476,0.3333,0.4,0.3333,0.4,0.0,0.5412,0.5,0.3603,0.3882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
0.51,0.5467,0.47,0.5617,0.5683,0.5433,0.5033,0.51,0.5133,0.726,0.3333,0.2,0.0,0.4,0.5,0.4,0.575,0.5878,0.4844,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,1
